SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name
22024,1630631,0022400632,"Jan 24, 2025",NOP @ MEM,L,18,3,6,0.5,2,3,0.667,1,2,0.5,0,1,1,6,1,0,2,1,9,-1,1,1630631,Jose Alvarado
22024,1630631,0022400605,"Jan 20, 2025",NOP vs. UTA,W,17,1,5,0.2,1,5,0.2,0,0,0.0,0,2,2,2,2,0,1,1,3,3,1,1630631,Jose Alvarado
22024,1630631,0022400581,"Jan 17, 2025",NOP vs. UTA,W,23,6,14,0.429,6,11,0.545,1,2,0.5,0,5,5,6,0,1,1,1,19,2,1,1630631,Jose Alvarado
22024,1630631,0022400566,"Jan 15, 2025",NOP vs. DAL,W,15,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,5,1,0,0,2,2,-6,1,1630631,Jose Alvarado
22024,1630631,0022400557,"Jan 14, 2025",NOP @ CHI,W,16,4,8,0.5,4,8,0.5,0,0,0.0,1,2,3,3,1,0,0,1,12,19,1,1630631,Jose Alvarado
22024,1630631,0022400542,"Jan 12, 2025",NOP @ BOS,L,12,3,5,0.6,3,4,0.75,0,0,0.0,0,0,0,0,0,0,0,1,9,-8,1,1630631,Jose Alvarado
22024,1630631,0022400527,"Jan 10, 2025",NOP @ PHI,W,23,4,8,0.5,3,6,0.5,2,2,1.0,0,2,2,9,2,0,1,2,13,19,1,1630631,Jose Alvarado
22024,1630631,0022400514,"Jan 08, 2025",NOP vs. POR,L,20,3,8,0.375,1,2,0.5,2,3,0.667,2,1,3,3,3,1,3,2,9,-5,1,1630631,Jose Alvarado
22024,1630631,0022400505,"Jan 07, 2025",NOP vs. MIN,L,20,4,11,0.364,3,8,0.375,2,2,1.0,1,0,1,1,1,0,3,3,13,-2,1,1630631,Jose Alvarado
22024,1630631,0022400489,"Jan 05, 2025",NOP @ WAS,W,12,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,3,1,0,0,3,3,-3,1,1630631,Jose Alvarado
22024,1630631,0022400472,"Jan 03, 2025",NOP vs. WAS,W,20,2,6,0.333,1,4,0.25,0,0,0.0,1,1,2,3,3,0,0,2,5,16,1,1630631,Jose Alvarado
22024,1630631,0022400214,"Nov 11, 2024",NOP vs. BKN,L,18,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,0,1,0,1,2,3,6,1,1630631,Jose Alvarado
22024,1630631,0022400186,"Nov 08, 2024",NOP @ ORL,L,35,7,18,0.389,4,11,0.364,3,6,0.5,1,4,5,5,3,0,3,0,21,-16,1,1630631,Jose Alvarado
22024,1630631,0022400175,"Nov 06, 2024",NOP vs. CLE,L,35,10,14,0.714,7,7,1.0,0,0,0.0,0,2,2,5,3,0,1,4,27,1,1,1630631,Jose Alvarado
22024,1630631,0022400164,"Nov 04, 2024",NOP vs. POR,L,34,4,14,0.286,3,9,0.333,7,7,1.0,1,0,1,6,0,0,1,3,18,-27,1,1630631,Jose Alvarado
22024,1630631,0022400152,"Nov 03, 2024",NOP vs. ATL,L,29,3,12,0.25,1,7,0.143,2,2,1.0,1,2,3,7,1,0,1,2,9,-19,1,1630631,Jose Alvarado
22024,1630631,0022400138,"Nov 01, 2024",NOP vs. IND,W,32,5,12,0.417,2,5,0.4,0,0,0.0,1,5,6,7,2,0,0,4,12,13,1,1630631,Jose Alvarado
22024,1630631,0022400126,"Oct 30, 2024",NOP @ GSW,L,35,6,13,0.462,4,8,0.5,0,0,0.0,1,4,5,4,1,2,1,2,16,-18,1,1630631,Jose Alvarado
22024,1630631,0022400116,"Oct 29, 2024",NOP @ GSW,L,22,2,4,0.5,0,2,0.0,2,2,1.0,0,0,0,4,1,0,2,1,6,-11,1,1630631,Jose Alvarado
22024,1630631,0022400099,"Oct 27, 2024",NOP @ POR,L,16,1,5,0.2,1,4,0.25,0,0,0.0,1,0,1,4,1,1,0,2,3,6,1,1630631,Jose Alvarado
22024,1630631,0022400086,"Oct 25, 2024",NOP @ POR,W,13,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,4,3,0,4,3,0,-6,1,1630631,Jose Alvarado
22024,1630631,0022400069,"Oct 23, 2024",NOP vs. CHI,W,13,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,3,1,0,0,3,3,-5,1,1630631,Jose Alvarado
22025,1630631,0022501123,"Apr 03, 2026",NYK vs. CHI,W,12,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,4,3,0,1,2,2,4,1,1630631,Jose Alvarado
22025,1630631,0022501003,"Apr 01, 2026",NYK @ MEM,W,32,6,12,0.5,1,5,0.2,2,2,1.0,1,3,4,4,2,1,3,4,15,0,1,1630631,Jose Alvarado
22025,1630631,0022501102,"Mar 31, 2026",NYK @ HOU,L,12,5,6,0.833,2,2,1.0,0,0,0.0,0,1,1,2,0,0,0,2,12,9,1,1630631,Jose Alvarado
22025,1630631,0022501089,"Mar 29, 2026",NYK @ OKC,L,17,3,10,0.3,2,4,0.5,0,0,0.0,1,2,3,4,0,0,4,3,8,6,1,1630631,Jose Alvarado
22025,1630631,0022501063,"Mar 26, 2026",NYK @ CHA,L,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-4,1,1630631,Jose Alvarado
22025,1630631,0022501048,"Mar 24, 2026",NYK vs. NOP,W,9,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,2,0,-11,1,1630631,Jose Alvarado
22025,1630631,0022501034,"Mar 22, 2026",NYK vs. WAS,W,16,3,7,0.429,2,4,0.5,0,0,0.0,0,2,2,8,1,0,0,1,8,2,1,1630631,Jose Alvarado
22025,1630631,0022501016,"Mar 20, 2026",NYK @ BKN,W,13,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,2,1,0,2,2,2,-11,1,1630631,Jose Alvarado
22025,1630631,0022500994,"Mar 17, 2026",NYK vs. IND,W,27,5,10,0.5,4,7,0.571,2,2,1.0,0,2,2,10,2,0,1,0,16,21,1,1630631,Jose Alvarado
22025,1630631,0022500981,"Mar 15, 2026",NYK vs. GSW,W,15,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,4,0,0,0,1,4,-13,1,1630631,Jose Alvarado
22025,1630631,0022500962,"Mar 13, 2026",NYK @ IND,W,13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,2,0,-2,1,1630631,Jose Alvarado
22025,1630631,0022500949,"Mar 11, 2026",NYK @ UTA,W,15,2,3,0.667,0,1,0.0,0,0,0.0,1,1,2,7,2,0,2,4,4,28,1,1630631,Jose Alvarado
22025,1630631,0022500935,"Mar 09, 2026",NYK @ LAC,L,8,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,0,-8,1,1630631,Jose Alvarado
22025,1630631,0022500922,"Mar 08, 2026",NYK @ LAL,L,7,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-6,1,1630631,Jose Alvarado
22025,1630631,0022500911,"Mar 06, 2026",NYK @ DEN,W,11,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,3,0,0,0,1,4,13,1,1630631,Jose Alvarado
22025,1630631,0022500893,"Mar 04, 2026",NYK vs. OKC,L,12,1,4,0.25,0,2,0.0,1,2,0.5,0,0,0,2,0,0,1,2,3,-8,1,1630631,Jose Alvarado
22025,1630631,0022500887,"Mar 03, 2026",NYK @ TOR,W,17,2,4,0.5,0,2,0.0,0,0,0.0,0,1,1,5,1,0,1,1,4,19,1,1630631,Jose Alvarado
22025,1630631,0022500868,"Mar 01, 2026",NYK vs. SAS,W,17,1,4,0.25,0,2,0.0,1,2,0.5,1,2,3,5,1,0,0,1,3,20,1,1630631,Jose Alvarado
22025,1630631,0022500860,"Feb 27, 2026",NYK @ MIL,W,13,3,5,0.6,1,3,0.333,0,0,0.0,1,3,4,5,0,0,1,0,7,14,1,1630631,Jose Alvarado
22025,1630631,0022500835,"Feb 24, 2026",NYK @ CLE,L,22,2,5,0.4,1,4,0.25,0,0,0.0,0,4,4,3,1,1,1,2,5,0,1,1630631,Jose Alvarado
22025,1630631,0022500825,"Feb 22, 2026",NYK @ CHI,W,25,2,8,0.25,1,6,0.167,0,0,0.0,0,4,4,2,0,0,0,1,5,-9,1,1630631,Jose Alvarado
22025,1630631,0022500816,"Feb 21, 2026",NYK vs. HOU,W,20,3,9,0.333,2,5,0.4,0,0,0.0,0,1,1,4,5,0,0,1,8,19,1,1630631,Jose Alvarado
22025,1630631,0022500796,"Feb 19, 2026",NYK vs. DET,L,21,3,8,0.375,0,5,0.0,0,0,0.0,2,2,4,5,1,0,2,3,6,-12,1,1630631,Jose Alvarado
22025,1630631,0022500780,"Feb 11, 2026",NYK @ PHI,W,19,8,13,0.615,8,13,0.615,2,3,0.667,0,3,3,4,5,0,2,3,26,35,1,1630631,Jose Alvarado
22025,1630631,0022500771,"Feb 10, 2026",NYK vs. IND,L,18,1,5,0.2,0,3,0.0,2,3,0.667,0,1,1,5,0,0,1,4,4,-6,1,1630631,Jose Alvarado
22025,1630631,0022500757,"Feb 08, 2026",NYK @ BOS,W,25,5,12,0.417,2,6,0.333,0,0,0.0,0,2,2,2,2,1,1,2,12,13,1,1630631,Jose Alvarado
22025,1630631,0022500729,"Feb 04, 2026",NOP @ MIL,L,17,3,5,0.6,3,5,0.6,0,0,0.0,1,4,5,1,0,0,0,0,9,-11,1,1630631,Jose Alvarado
22025,1630631,0022500712,"Feb 02, 2026",NOP @ CHA,L,30,1,7,0.143,1,6,0.167,0,0,0.0,0,0,0,3,0,0,0,3,3,2,1,1630631,Jose Alvarado
22025,1630631,0022500699,"Jan 31, 2026",NOP @ PHI,L,18,3,8,0.375,3,8,0.375,1,1,1.0,0,2,2,3,1,0,0,2,10,-10,1,1630631,Jose Alvarado
22025,1630631,0022500691,"Jan 30, 2026",NOP vs. MEM,W,23,4,10,0.4,3,8,0.375,0,0,0.0,0,1,1,2,1,0,0,1,11,5,1,1630631,Jose Alvarado
22025,1630631,0022500667,"Jan 27, 2026",NOP @ OKC,L,20,3,7,0.429,2,6,0.333,0,0,0.0,2,1,3,4,0,0,2,1,8,-10,1,1630631,Jose Alvarado
22025,1630631,0022500654,"Jan 25, 2026",NOP @ SAS,W,13,2,5,0.4,2,5,0.4,0,0,0.0,0,5,5,1,0,0,0,1,6,-12,1,1630631,Jose Alvarado
22025,1630631,0022500514,"Jan 06, 2026",NOP vs. LAL,L,23,2,6,0.333,1,5,0.2,0,0,0.0,0,4,4,6,1,0,1,2,5,7,1,1630631,Jose Alvarado
22025,1630631,0022500497,"Jan 04, 2026",NOP @ MIA,L,20,2,7,0.286,2,6,0.333,0,0,0.0,0,6,6,3,1,0,3,1,6,4,1,1630631,Jose Alvarado
22025,1630631,0022500482,"Jan 02, 2026",NOP vs. POR,L,21,0,3,0.0,0,3,0.0,0,0,0.0,0,3,3,4,0,0,2,2,0,-13,1,1630631,Jose Alvarado
22025,1630631,0022500434,"Dec 27, 2025",NOP vs. PHX,L,14,3,7,0.429,1,3,0.333,0,0,0.0,0,0,0,3,2,0,0,3,7,3,1,1630631,Jose Alvarado
22025,1630631,0022500429,"Dec 26, 2025",NOP vs. PHX,L,25,4,7,0.571,1,4,0.25,2,2,1.0,0,2,2,2,0,0,0,3,11,15,1,1630631,Jose Alvarado
22025,1630631,0022500412,"Dec 23, 2025",NOP @ CLE,L,25,2,4,0.5,2,3,0.667,0,0,0.0,0,2,2,2,1,0,2,3,6,-18,1,1630631,Jose Alvarado
22025,1630631,0022500404,"Dec 22, 2025",NOP vs. DAL,W,16,2,4,0.5,2,4,0.5,0,0,0.0,1,1,2,3,1,0,1,0,6,-3,1,1630631,Jose Alvarado
22025,1630631,0022500389,"Dec 20, 2025",NOP vs. IND,W,22,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,1,1,0,2,4,3,11,1,1630631,Jose Alvarado
22025,1630631,0022500375,"Dec 18, 2025",NOP vs. HOU,W,30,2,5,0.4,1,3,0.333,2,3,0.667,1,2,3,6,1,0,0,3,7,3,1,1630631,Jose Alvarado
22025,1630631,0022501223,"Dec 14, 2025",NOP @ CHI,W,18,1,3,0.333,1,3,0.333,0,0,0.0,0,2,2,2,1,1,0,0,3,-6,1,1630631,Jose Alvarado
22025,1630631,0022501207,"Dec 11, 2025",NOP vs. POR,W,23,2,8,0.25,0,3,0.0,0,0,0.0,1,4,5,9,0,1,2,0,4,12,1,1630631,Jose Alvarado
22025,1630631,0022500366,"Dec 08, 2025",NOP vs. SAS,L,31,4,7,0.571,2,5,0.4,0,0,0.0,0,3,3,6,1,1,1,3,10,-8,1,1630631,Jose Alvarado
22025,1630631,0022500350,"Dec 06, 2025",NOP @ BKN,L,30,4,6,0.667,1,3,0.333,0,1,0.0,0,2,2,6,4,0,4,2,9,8,1,1630631,Jose Alvarado
22025,1630631,0022500337,"Dec 04, 2025",NOP vs. MIN,L,22,5,8,0.625,3,5,0.6,0,0,0.0,0,3,3,1,2,0,2,3,13,-16,1,1630631,Jose Alvarado
22025,1630631,0022500321,"Dec 02, 2025",NOP vs. MIN,L,25,5,8,0.625,4,4,1.0,0,0,0.0,0,3,3,3,1,0,2,3,14,-12,1,1630631,Jose Alvarado
22025,1630631,0022500308,"Nov 30, 2025",NOP @ LAL,L,28,5,12,0.417,2,8,0.25,0,0,0.0,0,0,0,2,0,0,0,4,12,-5,1,1630631,Jose Alvarado
22025,1630631,0022500298,"Nov 29, 2025",NOP @ GSW,L,31,1,10,0.1,1,7,0.143,4,4,1.0,1,2,3,4,0,1,2,5,7,-11,1,1630631,Jose Alvarado
22025,1630631,0022500065,"Nov 26, 2025",NOP vs. MEM,L,27,9,15,0.6,6,11,0.545,0,0,0.0,1,4,5,2,2,0,1,5,24,23,1,1630631,Jose Alvarado
22025,1630631,0022500289,"Nov 24, 2025",NOP vs. CHI,W,32,7,16,0.438,2,9,0.222,0,0,0.0,1,7,8,8,2,0,2,2,16,14,1,1630631,Jose Alvarado
22025,1630631,0022500270,"Nov 22, 2025",NOP vs. ATL,L,17,3,5,0.6,2,3,0.667,0,0,0.0,0,1,1,1,0,0,2,1,8,-12,1,1630631,Jose Alvarado
22025,1630631,0022500052,"Nov 21, 2025",NOP @ DAL,L,20,2,5,0.4,1,4,0.25,0,0,0.0,0,5,5,6,0,0,2,2,5,2,1,1630631,Jose Alvarado
22025,1630631,0022500260,"Nov 19, 2025",NOP vs. DEN,L,19,1,6,0.167,0,4,0.0,0,0,0.0,1,3,4,2,1,0,0,0,2,-13,1,1630631,Jose Alvarado
22025,1630631,0022500247,"Nov 17, 2025",NOP vs. OKC,L,23,3,9,0.333,0,4,0.0,0,0,0.0,1,1,2,1,2,0,1,4,6,-5,1,1630631,Jose Alvarado
22025,1630631,0022500237,"Nov 16, 2025",NOP vs. GSW,L,25,6,12,0.5,3,8,0.375,3,3,1.0,0,1,1,3,0,0,4,0,18,-1,1,1630631,Jose Alvarado
22025,1630631,0022500045,"Nov 14, 2025",NOP vs. LAL,L,21,3,8,0.375,2,4,0.5,0,0,0.0,1,1,2,2,1,0,1,3,8,7,1,1630631,Jose Alvarado
22025,1630631,0022500219,"Nov 12, 2025",NOP vs. POR,L,22,2,7,0.286,1,5,0.2,0,0,0.0,1,0,1,3,1,0,3,2,5,-5,1,1630631,Jose Alvarado
22025,1630631,0022500204,"Nov 10, 2025",NOP @ PHX,L,23,2,6,0.333,1,3,0.333,3,4,0.75,0,3,3,4,2,0,1,3,8,-11,1,1630631,Jose Alvarado
22025,1630631,0022500188,"Nov 08, 2025",NOP @ SAS,L,17,2,3,0.667,2,2,1.0,2,2,1.0,0,2,2,5,0,0,0,2,8,-6,1,1630631,Jose Alvarado
22025,1630631,0022500177,"Nov 05, 2025",NOP @ DAL,W,23,4,8,0.5,3,5,0.6,2,2,1.0,1,7,8,2,0,0,1,1,13,12,1,1630631,Jose Alvarado
22025,1630631,0022500168,"Nov 04, 2025",NOP vs. CHA,W,31,7,11,0.636,4,7,0.571,0,0,0.0,1,2,3,6,2,0,1,1,18,21,1,1630631,Jose Alvarado
22025,1630631,0022500148,"Nov 02, 2025",NOP @ OKC,L,18,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,2,1,0,0,2,3,-12,1,1630631,Jose Alvarado
22025,1630631,0022500027,"Oct 31, 2025",NOP @ LAC,L,16,1,3,0.333,1,3,0.333,1,2,0.5,0,2,2,1,1,0,0,2,4,-3,1,1630631,Jose Alvarado
22025,1630631,0022500134,"Oct 29, 2025",NOP @ DEN,L,14,1,5,0.2,1,4,0.25,0,0,0.0,0,2,2,1,1,0,1,1,3,-25,1,1630631,Jose Alvarado
22025,1630631,0022500117,"Oct 27, 2025",NOP vs. BOS,L,22,2,6,0.333,1,4,0.25,0,0,0.0,1,2,3,2,2,0,1,0,5,-3,1,1630631,Jose Alvarado
22025,1630631,0022500095,"Oct 24, 2025",NOP vs. SAS,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,1630631,Jose Alvarado
22024,203937,0022401190,"Apr 13, 2025",MIA vs. WAS,L,28,2,7,0.286,0,0,0.0,2,2,1.0,1,5,6,4,0,3,0,1,6,-4,1,203937,Kyle Anderson
22024,203937,0022401177,"Apr 11, 2025",MIA @ NOP,W,23,4,7,0.571,0,0,0.0,1,3,0.333,0,4,4,6,1,2,0,3,9,3,1,203937,Kyle Anderson
22024,203937,0022401160,"Apr 09, 2025",MIA @ CHI,L,22,3,5,0.6,0,0,0.0,0,0,0.0,0,2,2,1,0,1,2,1,6,-3,1,203937,Kyle Anderson
22024,203937,0022401145,"Apr 07, 2025",MIA vs. PHI,W,25,4,6,0.667,0,0,0.0,0,0,0.0,1,7,8,6,0,2,1,1,8,22,1,203937,Kyle Anderson
22024,203937,0022401131,"Apr 05, 2025",MIA vs. MIL,L,32,5,10,0.5,0,0,0.0,2,2,1.0,4,10,14,3,1,0,0,5,12,-7,1,203937,Kyle Anderson
22024,203937,0022401114,"Apr 03, 2025",MIA vs. MEM,L,20,2,8,0.25,0,3,0.0,2,2,1.0,1,1,2,2,2,1,0,3,6,2,1,203937,Kyle Anderson
22024,203937,0022401106,"Apr 02, 2025",MIA @ BOS,W,24,7,11,0.636,1,2,0.5,4,4,1.0,1,0,1,1,1,0,1,0,19,17,1,203937,Kyle Anderson
22024,203937,0022401092,"Mar 31, 2025",MIA @ WAS,W,24,4,6,0.667,1,1,1.0,1,2,0.5,1,3,4,3,1,0,2,4,10,14,1,203937,Kyle Anderson
22024,203937,0022401076,"Mar 29, 2025",MIA @ PHI,W,20,3,11,0.273,0,2,0.0,0,0,0.0,2,2,4,2,1,0,1,1,6,2,1,203937,Kyle Anderson
22024,203937,0022401062,"Mar 27, 2025",MIA vs. ATL,W,18,4,5,0.8,0,1,0.0,2,2,1.0,0,2,2,4,0,0,0,1,10,7,1,203937,Kyle Anderson
22024,203937,0022401047,"Mar 25, 2025",MIA vs. GSW,W,20,3,3,1.0,1,1,1.0,0,0,0.0,0,3,3,3,2,0,2,0,7,24,1,203937,Kyle Anderson
22024,203937,0022400984,"Mar 17, 2025",MIA @ NYK,L,17,3,6,0.5,0,0,0.0,1,1,1.0,0,1,1,1,0,0,0,3,7,-11,1,203937,Kyle Anderson
22024,203937,0022400971,"Mar 15, 2025",MIA @ MEM,L,30,5,8,0.625,1,3,0.333,2,2,1.0,1,5,6,5,1,0,2,1,13,-22,1,203937,Kyle Anderson
22024,203937,0022400931,"Mar 10, 2025",MIA vs. CHA,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,203937,Kyle Anderson
22024,203937,0022400907,"Mar 07, 2025",MIA vs. MIN,L,9,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,2,2,0,1,203937,Kyle Anderson
22024,203937,0022400893,"Mar 05, 2025",MIA @ CLE,L,26,3,8,0.375,0,0,0.0,1,2,0.5,4,7,11,7,0,0,1,2,7,5,1,203937,Kyle Anderson
22024,203937,0022400877,"Mar 03, 2025",MIA vs. WAS,W,25,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,5,3,2,1,2,4,18,1,203937,Kyle Anderson
22024,203937,0022400869,"Mar 02, 2025",MIA vs. NYK,L,6,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,2,-2,1,203937,Kyle Anderson
22024,203937,0022400854,"Feb 28, 2025",MIA vs. IND,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,1,1,3,-6,1,203937,Kyle Anderson
22024,203937,0022400841,"Feb 26, 2025",MIA vs. ATL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,1,203937,Kyle Anderson
22024,203937,0022400825,"Feb 24, 2025",MIA @ ATL,L,28,2,4,0.5,1,1,1.0,9,10,0.9,2,3,5,2,0,0,1,3,14,2,1,203937,Kyle Anderson
22024,203937,0022400817,"Feb 23, 2025",MIA @ MIL,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-11,1,203937,Kyle Anderson
22024,203937,0022400800,"Feb 21, 2025",MIA @ TOR,W,11,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,3,0,0,1,2,2,4,1,203937,Kyle Anderson
22024,203937,0022400786,"Feb 13, 2025",MIA @ DAL,L,27,6,10,0.6,0,0,0.0,3,6,0.5,6,4,10,3,0,2,0,3,15,13,1,203937,Kyle Anderson
22024,203937,0022400759,"Feb 10, 2025",MIA vs. BOS,L,10,0,5,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,-14,1,203937,Kyle Anderson
22024,203937,0022400685,"Jan 31, 2025",GSW vs. PHX,L,12,2,3,0.667,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,4,-7,1,203937,Kyle Anderson
22024,203937,0022400673,"Jan 29, 2025",GSW vs. OKC,W,15,1,4,0.25,0,0,0.0,0,0,0.0,0,3,3,3,0,2,1,3,2,4,1,203937,Kyle Anderson
22024,203937,0022400661,"Jan 28, 2025",GSW vs. UTA,W,11,3,4,0.75,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,6,-4,1,203937,Kyle Anderson
22024,203937,0022400550,"Jan 13, 2025",GSW @ TOR,L,18,4,5,0.8,2,2,1.0,3,3,1.0,0,2,2,2,1,0,0,1,13,-1,1,203937,Kyle Anderson
22024,203937,0022400525,"Jan 10, 2025",GSW @ IND,L,26,4,9,0.444,0,2,0.0,0,0,0.0,2,5,7,5,1,1,1,1,8,-23,1,203937,Kyle Anderson
22024,203937,0022400518,"Jan 09, 2025",GSW @ DET,W,9,2,4,0.5,0,0,0.0,0,0,0.0,3,2,5,3,0,0,0,0,4,7,1,203937,Kyle Anderson
22024,203937,0022400508,"Jan 07, 2025",GSW vs. MIA,L,27,2,7,0.286,1,2,0.5,0,0,0.0,2,3,5,4,3,2,1,3,5,-4,1,203937,Kyle Anderson
22024,203937,0022400492,"Jan 05, 2025",GSW vs. SAC,L,16,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,0,1,1,2,2,-18,1,203937,Kyle Anderson
22024,203937,0022400485,"Jan 04, 2025",GSW vs. MEM,W,22,3,5,0.6,1,3,0.333,0,1,0.0,1,2,3,3,1,2,1,2,7,-2,1,203937,Kyle Anderson
22024,203937,0022400467,"Jan 02, 2025",GSW vs. PHI,W,8,3,3,1.0,0,0,0.0,2,3,0.667,0,1,1,0,0,0,1,0,8,1,1,203937,Kyle Anderson
22024,203937,0022400426,"Dec 27, 2024",GSW @ LAC,L,15,2,4,0.5,1,2,0.5,0,0,0.0,4,2,6,1,2,0,1,0,5,-7,1,203937,Kyle Anderson
22024,203937,0022400383,"Dec 21, 2024",GSW @ MIN,W,17,1,4,0.25,1,1,1.0,0,0,0.0,1,1,2,2,0,0,0,2,3,0,1,203937,Kyle Anderson
22024,203937,0022400366,"Dec 19, 2024",GSW @ MEM,L,20,4,8,0.5,3,4,0.75,0,0,0.0,0,3,3,3,0,2,0,3,11,-6,1,203937,Kyle Anderson
22024,203937,0022401204,"Dec 11, 2024",GSW @ HOU,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5,1,203937,Kyle Anderson
22024,203937,0022400355,"Dec 08, 2024",GSW vs. MIN,W,8,1,3,0.333,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,2,3,2,1,203937,Kyle Anderson
22024,203937,0022400338,"Dec 06, 2024",GSW vs. MIN,L,12,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4,0,1,203937,Kyle Anderson
22024,203937,0022400332,"Dec 05, 2024",GSW vs. HOU,W,14,3,5,0.6,0,1,0.0,2,2,1.0,0,2,2,2,0,0,1,0,8,-1,1,203937,Kyle Anderson
22024,203937,0022400058,"Dec 03, 2024",GSW @ DEN,L,19,2,4,0.5,0,0,0.0,0,0,0.0,0,6,6,5,1,1,0,1,4,0,1,203937,Kyle Anderson
22024,203937,0022400303,"Nov 30, 2024",GSW @ PHX,L,7,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,-3,1,203937,Kyle Anderson
22024,203937,0022400299,"Nov 27, 2024",GSW vs. OKC,L,17,4,8,0.5,1,2,0.5,1,2,0.5,0,2,2,3,1,0,0,2,10,-6,1,203937,Kyle Anderson
22024,203937,0022400284,"Nov 25, 2024",GSW vs. BKN,L,14,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,3,0,0,1,1,4,-13,1,203937,Kyle Anderson
22024,203937,0022400269,"Nov 23, 2024",GSW @ SAS,L,13,3,5,0.6,0,1,0.0,0,1,0.0,0,5,5,1,0,0,1,2,6,-8,1,203937,Kyle Anderson
22024,203937,0022400032,"Nov 22, 2024",GSW @ NOP,W,5,1,1,1.0,0,0,0.0,0,1,0.0,1,0,1,0,0,0,3,0,2,-8,1,203937,Kyle Anderson
22024,203937,0022400258,"Nov 20, 2024",GSW vs. ATL,W,15,1,6,0.167,0,1,0.0,0,0,0.0,0,1,1,4,3,0,1,2,2,5,1,203937,Kyle Anderson
22024,203937,0022400251,"Nov 18, 2024",GSW @ LAC,L,13,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,2,1,0,0,2,2,-2,1,203937,Kyle Anderson
22024,203937,0022400019,"Nov 15, 2024",GSW vs. MEM,W,19,3,7,0.429,2,3,0.667,0,0,0.0,0,4,4,4,0,2,1,3,8,6,1,203937,Kyle Anderson
22024,203937,0022400207,"Nov 10, 2024",GSW @ OKC,W,20,2,6,0.333,0,2,0.0,2,2,1.0,2,3,5,5,1,0,0,0,6,7,1,203937,Kyle Anderson
22024,203937,0022400188,"Nov 08, 2024",GSW @ CLE,L,14,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,2,0,1,0,2,4,-14,1,203937,Kyle Anderson
22024,203937,0022400172,"Nov 06, 2024",GSW @ BOS,W,20,3,9,0.333,3,4,0.75,2,2,1.0,0,5,5,4,0,1,0,1,11,-2,1,203937,Kyle Anderson
22024,203937,0022400155,"Nov 04, 2024",GSW @ WAS,W,16,1,3,0.333,0,0,0.0,4,6,0.667,1,2,3,1,0,2,0,2,6,10,1,203937,Kyle Anderson
22024,203937,0022400144,"Nov 02, 2024",GSW @ HOU,W,24,4,10,0.4,1,4,0.25,0,0,0.0,0,3,3,2,1,1,1,0,9,-2,1,203937,Kyle Anderson
